"Location ID",Area
557471,"Olive Hospital, Mehdipatnam, Hyderabad, Telangana, India"
557509,"Indraprastha Apollo Hospital, Delhi, India"
557833,"Kilpauk Medical College and Hospital, Poonamallee High Road, Kilpauk, Chennai, Tamil Nadu, India"
558091,"Appolo Hospital, Chennai, Tamil Nadu, India"
558159,"Life Line Hospital, Chennai, Tamil Nadu, India"
558307,"Bapuji Dental College and Hospital, Davangere, Karnataka, India"
558713,"Nandanam Apartments, Chinmaya Mission Hospital Road, Indira Nagar 1st Stage, Indira Nagar, Bangalore, Karnataka, India"
559075,"Jubilee Mission Hospital, Thrissur, Kerala, India"
559467,"Dinhata Hospital, Dinhata, West Bengal, India"
559501,"Tajpur Hospital, Tajpur, West Bengal, India"
559555,"Tirunelveli Medical College Hospital Mortuary, Tirunelveli, Tamil Nadu, India"
559849,"Manipal Hospital, Udyavara, Udupi, Karnataka, India"
559947,"Seawoods Hospital, Mumbai, Maharashtra, India"
559951,"StemAsia Hospital, Sector 40, Navi Mumbai, Maharashtra, India"
559959,"Image Hospital Lane, Yella Reddy Guda, Hyderabad, Telangana, India"
560101,"Ganga Hospital, Coimbatore, Tamil Nadu, India"
560399,"Sevenhills Hospital, Mumbai, Maharashtra, India"
560405,"Sevenhills Hospital, Marol, Mumbai, Maharashtra, India"
561187,"CMC Hospital, Thottapalayam, Vellore, Tamil Nadu 632004, India"
561843,"KIMS Hospital Bus Stop, Old Veterinary Hospital Road, Parvathipuram, Visveswarapuram, Bangalore, Karnataka, India"
562363,"Santokba Durlabhji Memorial Hospital, Bapu Nagar, Jaipur, Rajasthan, India"
562909,"MIOT Hospital, Manapakkam, Chennai, Tamil Nadu, India"
563021,"Rainbow Hospitals, Vijayawada, Andhra Pradesh, India"
563023,"Aayush Hospital, Nagarjuna Nagar, Sri Ramachandra Nagar, Vijayawada, Andhra Pradesh, India"
563145,"Manipal Hospital, HAL Airport Road, Bangalore, Karnataka, India"
563293,"SRM Hospital, Chennai, Tamil Nadu, India"
563683,"ATHILI HOSPITAL, Seshayya Metta, Rajahmundry, Andhra Pradesh, India"
564315,"Deenanath Mangeshkar Hospital, Pune, Maharashtra, India"
564367,"Nisarga Hospital, CP Bazar, Sirsi, Karnataka, India"
564487,"Dange Chowk, Aditya Birla Hospital Marg, Thergaon, Pimpri Chinchwad, Pune, Maharashtra, India"
564639,"VG Hospital, Mettupalayam Road, Coimbatore, Tamil Nadu, India"
565143,"Max Hospital, New Delhi, Delhi, India"
565226,"Near MM Hospital"
565468,"AMRI Hospitals, Salt Lake City, Kolkata, West Bengal, India"
565590,"Lavanya Hospital, 5th South Cross Street, Kapaleeswarar Nagar, Chennai, Tamil Nadu, India"
566504,"Jupiter Hospital, Thane West, Thane, Maharashtra, India"
566558,"St Johns Hospital Bus Stop, Sarjapur Main Road, Koramangala, Bangalore, Karnataka, India"
566610,"Kauvery Hospital, TTK Road, Alwarpet, Chennai, Tamil Nadu, India"
566952,"Opposite Surya Global Hospital"
567214,"Nimhans Hospital, 1st Main Road, Hombegowda Nagar, Bangalore, Karnataka, India"
567448,"Near Ashirwad Hospital"
568390,"New Jalpaiguri Railway Hospital, Siliguri, West Bengal, India"
569040,"Image Hospital, Hitech City, Hyderabad, Andhra Pradesh, India"
569078,"Medical College Hospital, Medical College Road, Kozhikode, Kerala, India"
569160,"Institute Of Gastroenterology [ Hospital], Hyderabad, Telangana, India, Asia"
569200,"Government Hospital Bus Stop, Shevapet, Salem, Tamil Nadu, India"
569798,"Cooch Behar Distric Hospital, Kolkata, West Bengal, India"
570422,"Rajapalayam Veterinary Hospital, Ayyanar Kovil Road, Rajapalayam, Tamil Nadu, India"
570590,"Sitapur Eye Hospital, Station Road, Jaunpur, Uttar Pradesh, India"
570594,"Sitapur Eye Hospital, National Highway 87, Rajpura Basti, Haldwani, Nainital, Uttarakhand, India"
570788,"MS Ramaiah Memorial Hospital, New BEL Road, M S R Nagar, Bangalore, Karnataka, India"
570794,"L V Prasad Eye Hospital, Hyderabad, Andhra Pradesh, India"
571058,"Narayana Hospital, Mysore, Karnataka, India"
571218,"C M C Hospital Annexe, Vellore, Tamil Nadu, India"
571230,"Aravind Eye Hospital, Meenakshipuram, Thoothukudi, Tamil Nadu, India"
571486,"Narayan Hospital, Patil Galli, Kagal, Maharashtra, India"
571510,"Manipal Hospital, Bangalore, Karnataka, India"
571516,"Gangaram Hospital, Ratangarh, Rajasthan, India"
571518,"Sir Ganga Ram Hospital, Delhi, India"
571558,"Manipal Hospitals, 16th East Main Road, Kodihalli, Bangalore, Karnataka, India"
571754,"Indiranagar Metro Station, Chinmaya Mission Hospital Road, Hoysala Nagar, Bangalore, Karnataka, India"
571782,"Shalby Hospitals, Ahmedabad, Gujarat, India"
571820,"Jaya Hospital Back Gate"
572038,"Christian Medical College Hospital, Ramapuram, Andhra Pradesh, India"
572668,"St. Johns Medical College and Hospital, Bangalore, Karnataka, India"
572730,"Jayadev Hospital, Poonamallee High Road, Chetpet, Chennai, Tamil Nadu, India"
572820,"Calicut Medical College Hospital, Medical College Road, Kozhikode, Kerala, India"
573002,"Sir Ganga Ram Hospital, New Delhi, Delhi, India"
573066,"Opp My Hospital"
573072,"near Baptist Hospital"
573182,"Sudha Hospital, Erode, Tamil Nadu, India"
573204,"Kims Hospital, Ernakulam, Kerala, India"
573206,"KIMS Hospital, Vinod Nagar Road, Thiruvananthapuram, Kerala, India"
573324,"Aiims Hospital - Ambulance Service, Delhi, India"
573328,"AIIMS Hospital, State Highway 13A, Munshiganj, Uttar Pradesh, India"
573434,"Keshava ENT Hospital, Karimnagar, Telangana, India"
573440,"CMC Schell Eye Hospital, Vellore, Tamil Nadu, India"
573582,"Behind Motherhood Hospital"
573794,"King George Hospital, Visakhapatnam, Andhra Pradesh, India"
573832,"Pushpanjali Crosslay Hospital, Vaishali, Sector 1, Ghaziabad, Uttar Pradesh, IN"
573966,"Jindal Charitable Hospital, Bangalore, Karnataka, India"
574038,"CMC Hospital Parking, Gandhi Road, Vellore, Tamil Nadu, India"
574130,"Hosmat Hospital, Bangalore, Karnataka, India"
574296,"KIMS Hospital, Vinod Nagar Road, Trivandrum, Kerala, India"
574506,"Fortis Hospital, Delhi, India"
574682,"Nature Walk Resort(The Hospitality Co)"
574692,"Lake Walk Resort(The Hospitality Co)"
574912,"Jayadeva Hospital Bus Stop, Bannerghatta Main Road, BTM Layout 1, Bangalore, Karnataka, India"
575006,"Nanavati Hospital, Mumbai, Maharashtra, India"
575052,"Mission Hospital, Taltala, Kolkata, West Bengal, India"
575056,"The Mission Hospital, Iman Kalyan Sarani, Bidhannagar, Durgapur, West Bengal, India"
575236,"Pareek Hospital "
575256,"Base Hospital, Shekhawati Lines, Delhi, India"
575358,"Hospital Road, Kanakpur, Silchar, Assam, India"
575420,"Apollo Hospital, Tiruvottiyur High Road, Tondiarpet, Chennai, Tamil Nadu, India"
575632,"Kurinji Hospital, Coimbatore, India"
575780,"JIPMER Hospital, Puducherry, India"
576100,"Appolo Hospitals Private Limited, Okhla Phase II, New Delhi, Delhi, India"
576254,"Apollo Hospitals, Hyderabad, Telangana, India"
576664,"M S Ramaiah Memorial Hospital, New BEL Road, M S R Nagar, Bangalore, Karnataka, India"
576816,"Behind Netra Jeevan Eye Hospital"
577690,"IMS SUM Hospital, Sum Hospital Road, Bhubaneshwar, Odisha, India"
577694,"Lilavati Hospital "
578764,"Near HML Tea Factory( WIMS Hospital)"
578992,"Dharamshila Hospital "
579164,"Prince Aly Khan Hospital, Mumbai, Maharashtra, India"
579200,"Amala Cancer Hospital, Amalanagar, Thrissur, Kerala, India"
579894,"GEM Hospital, Pankaja Mills Road, Sowripalayam, Coimbatore, Tamil Nadu, India"
579904,"Rushabh Uro Hospital, Ahmedabad, Gujarat, India"
579974,"Jupiter Hospital, Thane West, Thane, Maharashtra, India"
580068,"Vydehi Hospital, Bangalore, Karnataka, India"
580088,"Apollo Hospitals, Bannerghatta Road, Amalodbhavi Nagar, Bangalore, Karnataka, India"
580406,"Bhimavaram Hospitals, Bhimavaram, Andhra Pradesh, India"
580640,"Escort Hospital, Railway Road, New Industrial Township, Faridabad, Haryana, India"
580830,"Malar Hospital, 1st Main Road, Gandhi Nagar, Adyar, Chennai, Tamil Nadu, India"
580904,"Near Sewa Sadan Hospital"
580912,"Near Apollo Hospital"
580922,"Near Government hospital"
581342,"Apollo Gleneagles Hospital, Kolkata, West Bengal, India"
581440,"Jeevan Hospital Ashram, Sunlight Colony, New Delhi, Delhi, India"
581540,"Near Sanjevani Hospital"
581956,"Indus Hospital, Navbhahar, Shimla, Himachal Pradesh, India"
582112,"Hemavathi Hospital, Hassan, Karnataka, India"
582176,"Near Dharwakar Hospital"
582512,"Jaslok Hospital "
583496,"Liluah Railway Hospital, Belur, Howrah, West Bengal, India"
583582,"Chennai Central, General Hospital Road, Kannappar Thidal, Chennai, Tamil Nadu, India"
583624,"Beside Nims Hospital"
584106,"KIMS Hospital "
584128,"Ganga Hospital, Dr Nair Road, T Nagar, Chennai, Tamil Nadu, India"
584198,"Choithram Hospital and Research Centre, Indore, Madhya Pradesh, India"
584280,"Sagar Hospitals, Jayanagar, Bangalore, Karnataka, India"
584372,"Max Super Speciality Hospital, Shalimar Bagh, New Delhi, Delhi, India"
584374,"Max Super Speciality Hospital, New Delhi, Delhi, India"
584376,"Max Super Speciality Hospital, Saket, New Delhi, Delhi, India"
584394,"Christian Medical College-Hospital, IDA Scudder Road, Thottapalayam, Vellore, Tamil Nadu, India"
585272,"Near Sivashakthi Hospital"
585642,"Gandhi Hospital, Secunderabad, Telangana, India"
585934,"Near Sharda Hospital"
586180,"hospitality inn, Bangalore, Karnataka, India"
586466,"CMC Hospital, Khidirpur, Calcutta, West Bengal, India"
586576,"Near Civil Hospital"
586754,"BHEL Main Hospital Road, BHEL Tiruchy Township, Kailasapuram, Thiruverumbur, Trichy, Tamil Nadu, India"
586788,"ESI Hospital, Yeshwantpur, Bangalore, Karnataka, India"
586976,"Kauvery Hospital, Chennai, Tamil Nadu, India"
587002,"Malar Hospital, Chennai, Tamil Nadu, India"
587252,"Opp Sahara Hospital"
587362,"CMC Hospital, Main Central Road, Gandhi Nagar, Kottayam, Kerala, India"
588018,"Near Government Hospital"
588644,"Apollo Hospital, Mehdipatnam, Hyderabad, Telangana, India"
589166,"Shankara Netralayam Eye Hospital, Balkampet, Hyderabad, Telangana, India"
589416,"Sagar Hospital, Bangalore, Karnataka, India"
589550,"Near Metro Hospital"
589602,"Near Holy Ceoss Hospital"
589892,"Tripunithura Cricket Club, Hospital Road, Thrippunithura, Ernakulam, Kerala, India"
591042,"Near Sukhmani Hospital,Dera Bassi"
591094,"Opposite Sanjivan Hospital"
591238,"Mayura Hospitality"
591564,"Noble Hospital, Pune, Maharashtra, India"
591922,"Indo Hospitality"
592118,"Manipal Hospital, Old Airport Road, Bangalore, Karnataka, India"
592248,"Tata Memorial Hospital, Mumbai, Maharashtra, India"
592332,"Samad IVF Hospital, Pattoor Vanchiyoor Road, Thiruvananthapuram, Kerala, India"
592596,"Apollo Hospital Main Branch, Thousand Lights West, Chennai, Tamil Nadu, India"
593128,"BIRRD Hospital, Sri Padmavati Mahila Visvavidyalayam, Tirupati, Andhra Pradesh, India"
593214,"Lf Hospital, Ernakulam, Kerala, India"
593228,"Chennai Central, General Hospital Road, Kannappar Thidal, Chennai, Tamil Nadu, India"
594092,"Near Rajiv Gandhi Cancer Hospital"
594116,"Galaxy Apartment, Paras Hospital, Vyapar Inn"
594672,"Near Debi Setti Hospital"
594686,"Opposite KDM Hospital"
594704,"Near PGI Hospital"
594850,"Ramkrishna CARE Hospital, National Highway 43, Pachpedi Naka, Raipur, Chhattisgarh, India"
594906,"Sunrise Hospital Road, Kakkanad, Kerala, India"
595308,"Near Sreedhareeyam Hospital"
595936,"Down Town Hospital, Dispur, Guwahati, Assam, India"
595944,"Down Town Hospital, Dr Zakir Hussain Road, Rukmini Gaon, Guwahati, Assam, India"
596026,"Dange Chowk, Aditya Birla Hospital Marg, Thergaon, Pimpri Chinchwad, Maharashtra, India"
596306,"C M C Hospital, Ludhiana, Punjab, India"
596330,"Tindivanam Bus Terminal, Hospital Road, Tindivanam, Tamil Nadu, India"
596456,"Opp Govt. Hospital"
596550,"SVS Hospital, Mahbubnagar, Telangana, India"
597546,"Rohini Hospital, Thanjavur, Tamil Nadu, India"
597704,"Mahuva Fire Station, Hospital Road, Mahuva, Gujarat, India"
598012,"Nisu Hospitality"
598300,"NIMS HOSPITAL, Thiruvananthapuram, Kerala, India"
598446,"Devi Talab Mandir Charitable Hospital, Jalandhar, Punjab, India"
598716,"Secunderabad Hospital Private Limited, Begumpet, Hyderabad, Telangana, India"
599120,"Safdarjung Hospital, Delhi, India"
599994,"Aryan Hospitality, Jabalpur, Madhya Pradesh, India"
600034,"Disrtic Hospital, Nawagattegama, North Western Province, Sri Lanka"
600036,"Palakkad District Hospital, Sultanpet, Palakkad, Kerala, India"
600428,"KIMS Hospital Bus Stop, Old Veterinary Hospital Road, Parvathipuram, Visveswarapuram, Bangalore, Karnataka, India"
600434,"Fortis Hospitals, Goregaon - Mulund Link Road, Industrial Area, Mumbai, Maharashtra, India"
600562,"KIMS Hospital, Vinod Nagar Road, Trivandrum, Kerala, India"
600636,"Sagar Hospitals, Jayanagar, Bangalore, Karnataka, India"
600794,"MMM Hospital, Mogappair, Chennai, Tamil Nadu, India"
601036,"City Hospital, Mahalaxminagar, Kolhapur, Maharashtra, India"
601122,"Dange Chowk, Aditya Birla Hospital Marg, Thergaon, Pimpri Chinchwad, Pune, Maharashtra, India"
601228,"Sushrut Hospital, Pune, Maharashtra, India"
601478,"M S Ramaiah Memorial Hospital, New BEL Road, Mathikere, Bangalore, Karnataka, India"
601548,"Yashoda Hospital, Hyderabad, Andhra Pradesh, India"
601674,"Indira Nagar Metro Station, Chinmaya Mission Hospital Road, Indira Nagar III Stage, Stage 2, Bangalore, Karnataka, India"
601686,"Yashoda Hospital, Somajiguda, Hyderabad, Andhra Pradesh, India"
601920,"P G I Hospital, Chandigarh, India"
601942,"DIG Bungalow Hospital, Berasia Road, Green Park Colony, Bhopal, Madhya Pradesh, India"
602050,"KAMATCHI HOSPITAL, Dharmapuri, Tamil Nadu, India"
602052,"Kamakshi Hospital, Rose Avenue, Chennai, Tamil Nadu, India"
602056,"Kamatchi Hospital, State Highway 62, Mannachanallur, Tamil Nadu, India"
602060,"Dr.Kamakshi Memorial Hospital, Rose Avenue, Chennai, Tamil Nadu, India"
602280,"Himalayan Institute Hospital, Joly Grant, Bhaniawala, Uttarakhand, India"
602602,"Sancheti Hospital, Pune, Maharashtra, India"
603020,"K.M.C.H Hospital, Avinashi Road, Coimbatore, Tamil Nadu, India"
603100,"Jankikund Eye Hospital, Chitrakoot, Madhya Pradesh, India"
603194,"Near Jain Hospital"
603236,"Vijaya Hospital, Chennai, Tamil Nadu, India"
603548,"Apollo Speciality Hospitals, Chennai, Tamil Nadu, India"
603768,"Kamalnayan Bajaj Hospital, Aurangabad, Maharashtra, India"
603826,"Indiranagar Metro Station, Chinmaya Mission Hospital Road, Hoysala Nagar, Bangalore, Karnataka, India"
604082,"Global Hospitals, Parel, Mumbai, Maharashtra, India"
604294,"Sagar Hospitals, Jayanagar, Bangalore, Karnataka, India"
604492,"Aravind Eye Hospital, Anna Nagar, Shenoy Nagar, Madurai, Tamil Nadu, India"
604494,"Aravind Eye Hospital, Coimbatore, Tamil Nadu, India"
604562,"Aiims Hospital - Ambulance Service, Delhi, India"
604648,"AMRI Hospitals, Kolkata, Hindustani poolsaar, Salt Lake City, West Bengal, India"
604672,"Amandeep Hospital, Amritsar, Punjab, India"
604770,"Aditya Jyot Eye Hospital, Major R Parameswaran Road, Wadala, Mumbai, Maharashtra, India"
604842,"Opposite Peerless Hospital"
604888,"(*)R B Hospitality"
604924,"Apollo Hospital, Bangalore, Karnataka, India"
605094,"Amtala Hospital, Diamond Harbour Road, Amtala, Kriparampur, West Bengal, India"
605288,"Near Shusruthi Hospital, Byraveshwara Industrial Estate, Bangalore, Karnataka, India"
605760,"Ruby Hospital, Swami Vivekanand Road, Vaishali Nagar, Mumbai, Maharashtra, India"
605762,"RUBY GENERAL HOSPITAL, Calcutta, West Bengal, India"
605764,"Sanjeevani Hospital, Vesu, Surat, Gujarat, India"
605944,"Chinmaya Mission Hospital Road, Indira Nagar II Stage, Hoysala Nagar, Bangalore, Karnataka, India"
605974,"Sir CV Raman General Hospital, Indira Nagar, Bangalore, Karnataka, India"
606180,"Cumballa Hill Heart Hospital, August Kranti Marg, Papanas Wadi, Mumbai, Maharashtra, India"
606218,"G. R. M. C. branch, J. A. Hospital Campus, Gwalior, Madhya Pradesh, India"
606282," Opp. Jeesa Ram Hospital"
606374,"Near Sukhmani Hospital"
606382,"Near Aims Hospital"
606404,"Above IOB Bank and Opp to Childrens Hospital"
606600,"Apollo Hospital,Kolkata, Kolkata, West Bengal, India"
607022,"Near Escorts Hospital"
607038,"Behind Apollo Hospital"
607052,"Aims Hospital"
607084,"Opp Jessa Ram Hospital"
607112,"Opp. Lane Jessa Ram Hospital"
607164,"Near Rajiv Gandhi Cancer Hospital"
607444,"Bombay Hospital, Marine Lines, Mumbai, Maharashtra, India"
607774,"KMC Hospital, Mangalore, Karnataka, India"
607782,"K M C Hospital, Mangalore, Karnataka, India"
607784,"KMC Hospital Bus Stop, Bharathidasan Salai, Bharathi Nagar, Tiruchirappalli, Tamil Nadu, India"
607866,"Maharaja Agrasen Hospital, Bangalore, Karnataka, India"
607868,"Maharaja Agrasen Hospital, 17th Cross Road, Padmanabha Nagar, Bangalore, Karnataka, India"
608842,"APOLLO SPECIALITY HOSPITAL - Dr.J.K.B.C.Parthiban Mch, Teynampet, Chennai, Tamil Nadu, India"
610020,"Arvind Eye Hospital, Bussy Street, Pondicherry, Puducherry, India"
610030,"Ramaiah Hospital, Bangalore, Karnataka, India"
610032,"j.k hospital, Kolar Road, Bhopal, Madhya Pradesh, India"
610150,"Victoria Hospital, Bangalore, Karnataka, India"
610256,"Dimapur, Civil Hospital Colony, Nagaland, India"
610640,"Fortis Hospital, Bangalore, Karnataka, India"
611168,"Nikitha Hospital, Visakhapatnam, Andhra Pradesh, India"
611330,"RUBY GENERAL HOSPITAL, Kolkata, West Bengal, India"
611648,"Geetha Hospital, Chaitanyapuri Main Road, Dilsukh Nagar, Hyderabad, Telangana, India"
611840,"Bai Jerbai Wadia Hospital for Children, Acharya Donde Marg, Parel, Mumbai, Maharashtra, India"
611872,"Bombay Hospital Square"
612204,"Sir Ganga Ram Hospital, New Delhi, Delhi, India"
612460,"White Rann Camping and Hospitality (A Unit of M/s Lallooji and Sons), Sarkhej - Gandhinagar Highway, Ahmedabad, Gujarat, India"
612512,"Opposite Sanjivan Hospital"
612820,"KEM Hospital, Acharya Donde Marg, Parel, Mumbai, Maharashtra, India"
612822,"IMAGE Hospitals, Image Hospital Lane, Hyderabad, Telangana, India"
612916,"Shikharji Hospital, Madhuban Main Road, Madhuban, Jharkhand, India"
612922,"Rajamundry Hospital, Vijayawada, Andhra Pradesh, India"
613524,"Aditya Birla Memorial Hospital, Pimpri Chinchwad, Maharashtra, India"
613874,"Tata Hospital, Utsav Chowk - CISF Road, Kharghar, Navi Mumbai, Maharashtra, India"
613878,"Aravali Hospital, Malla Talai, Udaipur, Rajasthan, India"
614276,"NRI Hospital, Seethammadhara, Visakhapatnam, Andhra Pradesh, India"
614726,"Vivekanand Hospital, Moradabad, Uttar Pradesh, India"
615306,"Bombay Hospital, Vijay Nagar, Indore, Madhya Pradesh, India"
615764,"Batra Hospital "
615924,"KIMS Hospital Bus Stop, Old Veterinary Hospital Road, Parvathipuram, Visveswarapuram, Bangalore, Karnataka, India"
616094,"Sathya Sai Baba General Hospital, Bangalore, Karnataka, India"
616234,"Narayana Hrudayalaya Hospitals, Suraram, Hyderabad, Telangana, India"
616502,"Sancheti Hospital, Shivajinagar, Pune, Maharashtra, India"
616532,"TEAM Hospital, State Highway 71, Pudukkottai, Tamil Nadu, India"
616688,"Meenakshi Ammal Dental College and Hospital, Chennai, Tamil Nadu, India"
616764,"Vision India Hospitality Services"
616766,"\
\
\
\
Vision India Hospitality Services Hinjewadi"
616768,"Vision India Hospitality Services Aundh"
616902,"Dr. Ram Manohar Lohia Hospital, New Delhi, Delhi, India"
617438,"Next To Joshi Hospital"
617504,"Vision India Hospitality Services Hadapsar"
617618,"Aravind Eye Hospital, Madurai, Tamil Nadu, India"
617730,"Miot Hospital, Chennai, Tamil Nadu, India"
618208,"Bai Jerbai Wadia Hospital for Children, Mumbai, Maharashtra, India"
618350,"Calicut Medical College Hospital, Medical College Road, Kozhikode, Kerala, India"
618370,"Indiranagar Metro Station, Chinmaya Mission Hospital Road, Hoysala Nagar, Bengaluru, Karnataka, India"
618772,"Near Veterinary Hospital"
618908,"Nimhans Hospital, 1st Main Road, Hombegowda Nagar, Bengaluru, Karnataka, India"
619100,"KRC Hospitality, DLF Galleria Road, DLF Phase IV, Gurgaon, Haryana, India"
619256,"Ranjith Hospital, 1st Street, Secretariat Colony, Chennai, Tamil Nadu, India"
619286,"Jayadeva Hospital Bus Stop, Bannerghatta Main Road, BTM Layout 1, Bengaluru, Karnataka, India"
619388,"Kurji Holy Family Hospital, Patna, Bihar, India"
619754,"Rana Hospitality Pvt Ltd"
619770,"Apollo Hospital, Vishakhapatnam, Andhra Pradesh, India"
620080,"Hinduja Hospital, Mumbai, Maharashtra, India"
620194,"MS Ramaiah Memorial Hospital, Bengaluru, Karnataka, India"
620288,"(*)Shree Balaji Hospitality"
621738,"Gondvale Sansthan Trust Hospital, गोंदवाले, महाराष्ट्र, भारत"
621900,"Shanti Mukund Hospital, Anand Vihar, Delhi, India"
622220,"Chennai Central, General Hospital Road, Poongavanapuram, Chennai, Tamil Nadu, India"
622686,"Cochin Hospital, Mahatma Gandhi Road, Ernakulam South, Ernakulam, Kerala, India"
622782,"Narayani Hospital, Vastral Rd, Amraiwadi, Ahmedabad, Gujarat, India"
623392,"Kasturba Hospital, Habib Ganj, Bhopal, Madhya Pradesh, India"
623440,"Ayurvadic Hospital, Shakar Mandori, Haryana, India"
623612,"Priti Hospital, Panna Lal Road, George Town, Allahabad, Uttar Pradesh, India"
623660,"Near Chodankar Hospital"
623662,"Opp To Joshi Hospital"
623822,"Yashoda Hospital, Hyderabad, Telangana, India"
623864,"Max Hospital, Saket Institutional Area, Saket, New Delhi, Delhi, India"
624064,"Billroth Hospitals, Chennai, Tamil Nadu, India"
624530,"CMC Hospital, Pipeline Road, Bhuvaneshwari Nagar, Bengaluru, Karnataka, India"
624662,"KIMS Hospital, Aakkulam, Thiruvananthapuram, Kerala, India"
625662,"Valencia Hospitality Service Apartment Kalyani Nagar(AS)"
625758,"Valencia Hospitality Service Apartment Koregaon Park(AS)"
625788,"Noble Hospital, Mumbai, Maharashtra, India"
626026,"Sankara Eye Hospital, Gandhi Bazar, Shimoga, Karnataka, India"
626812,"Sri Dharmasthala Manjunatheshwara Ayurveda Hospital, Jnana Ganga Nagar, Bengaluru, Karnataka, India"
626932,"Indiranagar Metro Station, Chinmaya Mission Hospital Road, Hoysala Nagar, Bengaluru, Karnataka, IN"
627064,"IIIrd Lane from Global Hospital"
627118,"MK Hospitality(AS)"
627314,"Amri Hospital, Gariahat Road, Dhakuria, Kolkata, West Bengal, India"
627656,"Old Veterinary Hospital Road, Parvathipuram, Visveswarapuram, Bangalore, Karnataka, India"
627798,"IHM PUSA.ORG- Best Hotel- Hospitality Management, New Delhi, Delhi, India"
627886,"Karol Bagh; Near Jessa Ram Hospital"
628536,"Near Chandra Hospital"
628946,"Manipal Hospital, Bengaluru, Karnataka, India"
628974,"Bombay Hospital "
628992,"Fortis Hospital Mohali, Mohali, Punjab, India"
629304,"Near Medanta Medicity Hospital"
629404,"Park Inn Hospitality"
629676,"Sion Hospital Flyover, Sion, Mumbai, Maharashtra, India"
629976,"Apollo cancer hospital, Chennai, Tamil Nadu, India"
630660,"Bhopal Memorial Hospital And Research Centre, Bhanpur, Bhopal, Madhya Pradesh, India"
630702,"CIMS Hospital, Sola Gam Road, Panchamrut Bunglows II, Thaltej, Ahmedabad, Gujarat, India"
630822,"Opp Medanta Hospital"
630876,"M K Hospitality Laburnum Park (AS)"
630878,"M K Hospitality Viman Nagar (AS)"
630880,"M K Hospitality Koregaon Park (AS)"
630882,"M K Hospitality Den Garden (AS)"
631396,"Tata Memorial Hospital, Doctor Ernest Borges Road, Parel, Mumbai, Maharashtra, India"
631930,"G G Hospital, Uthamar Gandhi Road, Tirumurthy Nagar, Chennai, Tamil Nadu, India"
632078,"Near Manidhari Hospital"
632112,"Next To Paras Hospital"
632468,"SIMS Hospital, Chennai, Tamil Nadu, India"
632570,"SIMS Hospital, Vadapalani, Chennai, Tamil Nadu, India"
632620,"Medica Superspecialty Hospital, Kolkata, West Bengal, India"
633518,"Narayana Hrudayalaya Hospitals, Sarat Bose Road, Bhowanipore, Kolkata, West Bengal, India"
634122,"Opp. Dr. Zaver Hospital"
634704,"Fernandez Hospital, Hyderabad, Telangana, India"
634752,"Appasamy Hospitals, Chennai, Tamil Nadu, India"
634770,"Al-Shifa Hospital, Perinthalmanna, Kerala, India"
634778,"Wockhardt Hospital, Mumbai, Maharashtra, India"
635888,"Narayana Hrudayalaya Hospitals, Hyderabad, Telangana, India, Asia"
635890,"Narayana Hrudayalaya Hospitals Speciality Clinic Services, K P H B Phase 1, Hyderabad, Telangana, India"
636430,"Next to Govt. Hospital"
636458,"Near Nagpal Eye Hospital"
636932,"NIMHANS Hospital, 1st Main Road, Hombegowda Nagar, Bengaluru, Karnataka 560029, India"
637050,"Erumeli Veterinary Hospital, State Highway 44, Erumeli South, Kerala, India"
637548,"Sujay Hospital, Mumbai, Maharashtra, India"
637740,"Kerala House Restaurant, Statue General Hospital Road, Statue, Thiruvananthapuram, Kerala, India"
638200,"Apollo Speciality Hospitals, Vanagaram, Chennai, Tamil Nadu, India"
638672,"Bombay Hospital, Mumbai, Maharashtra, India"
638684,"P. D. Hinduja Hospital, Mumbai, Maharashtra, India"
638690,"Satellite, Chinmaya Mission Hospital Road, Hoysala Nagar, Bengaluru, Karnataka, India"
638754,"Apollo Hospital, Ahmedabad, Bhat, Ahmedabad, Gujarat, India"
638884,"Amritha Hospital, Ernakulam, Kerala, India"
639242,"Pearl City Hospitality Service(AS) Kondapur"
639592,"Hospital Road, Nagarathpet, Bengaluru, Karnataka, India"
639686,"Dasan Hospital, Panavilai, Tamil Nadu, India"
639718,"Anushakti Nagar BRC Hospital, Telecom Factory Colony, Mumbai, Maharashtra, India"
639980,"Mahatma Gandhi Hospital, Jaipur, Rajasthan, India"
640154,"Medipoint Hospital, Pune, Maharashtra, India"
640538,"KIMS Hospital, Aakkulam, Trivandrum, Kerala, India"
640552,"KGF Civil Hospital, Kolar Gold Fields, Karnataka, India"
640622,"CMC Hospital, Khidirpur, Kolkata, Vestbengal, India"
640968,"KIMS Hospital, Aakkulam, Thiruvananthapuram, Kerala, India"
640986,"Near Sakthi Hospital"
641266,"Sakra World Hospital, Bengaluru, Karnataka, India"
641956,"Anugraha Hospital, Electronic City, Bengaluru, Karnataka, India"
642946,"Royapettah General Hospital, Chennai, Tamil Nadu, India"
643156,"Behind Drj Hospital"
643164,"Near Bowring Hospital"
643500,"Safdarjung Hospital, New Delhi, Delhi, India"
644022,"Manipal Super Specialty Hospital, Vijayawada, Andhra Pradesh, India"
644058,"Indiana Hospital "
644492,"Near GG Hospital"
644506,"Mishra  Hospital"
644862,"Krishna Hospital, Kothrud, Pune, Maharashtra, India"
645138,"Near Nagpal Eye Hospital"
645360,"Hospital, Vellore, Tamil Nadu, India"
